ZIP,COUNTYNAME,STATE,Helper1,Helper2,ZIP2,STCOUNTYFP,CLASSFP,,State,STCode,State Acres,Natl. Parks,Park Coverage (acres),%NPARK,,,,,,,,,,
45354,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45354,39113,H1,,,,,,,,,,,,,,,,,
45377,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45377,39113,H1,,,,,,,,,,,,,,,,,
45378,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45378,39113,H1,,,,,,,,,,,,,,,,,
45381,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45381,39113,H1,,,,,,,,,,,,,,,,,
45401,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45401,39113,H1,,,,,,,,,,,,,,,,,
45403,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45403,39113,H1,,,,,,,,,,,,,,,,,
45404,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45404,39113,H1,,,,,,,,,,,,,,,,,
45405,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45405,39113,H1,,,,,,,,,,,,,,,,,
45406,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45406,39113,H1,,,,,,,,,,,,,,,,,
45409,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45409,39113,H1,,,,,,,,,,,,,,,,,
45410,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45410,39113,H1,,,,,,,,,,,,,,,,,
45413,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45413,39113,H1,,,,,,,,,,,,,,,,,
45414,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45414,39113,H1,,,,,,,,,,,,,,,,,
45415,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45415,39113,H1,,,,,,,,,,,,,,,,,
45416,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45416,39113,H1,,,,,,,,,,,,,,,,,
45417,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45417,39113,H1,,,,,,,,,,,,,,,,,
45419,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45419,39113,H1,,,,,,,,,,,,,,,,,
45420,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45420,39113,H1,,,,,,,,,,,,,,,,,
45422,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45422,39113,H1,,,,,,,,,,,,,,,,,
45423,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45423,39113,H1,,,,,,,,,,,,,,,,,
45426,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45426,39113,H1,,,,,,,,,,,,,,,,,
45428,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45428,39113,H1,,,,,,,,,,,,,,,,,
45429,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45429,39113,H1,,,,,,,,,,,,,,,,,
45437,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45437,39113,H1,,,,,,,,,,,,,,,,,
45439,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45439,39113,H1,,,,,,,,,,,,,,,,,
45441,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45441,39113,H1,,,,,,,,,,,,,,,,,
45448,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45448,39113,H1,,,,,,,,,,,,,,,,,
45449,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45449,39113,H1,,,,,,,,,,,,,,,,,
45469,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45469,39113,H1,,,,,,,,,,,,,,,,,
45470,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45470,39113,H1,,,,,,,,,,,,,,,,,
45475,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45475,39113,H1,,,,,,,,,,,,,,,,,
45490,Montgomery County,OH,OH|Montgomery County,OH|Montgomery,45490,39113,H1,,,,,,,,,,,,,,,,,
43720,Morgan County,OH,OH|Morgan County,OH|Morgan,43720,39115,H1,,,,,,,,,,,,,,,,,
43731,Morgan County,OH,OH|Morgan County,OH|Morgan,43731,39115,H1,,,,,,,,,,,,,,,,,
43756,Morgan County,OH,OH|Morgan County,OH|Morgan,43756,39115,H1,,,,,,,,,,,,,,,,,
43758,Morgan County,OH,OH|Morgan County,OH|Morgan,43758,39115,H1,,,,,,,,,,,,,,,,,
43777,Morgan County,OH,OH|Morgan County,OH|Morgan,43777,39115,H1,,,,,,,,,,,,,,,,,
43787,Morgan County,OH,OH|Morgan County,OH|Morgan,43787,39115,H1,,,,,,,,,,,,,,,,,
45715,Morgan County,OH,OH|Morgan County,OH|Morgan,45715,39115,H1,,,,,,,,,,,,,,,,,
45744,Morgan County,OH,OH|Morgan County,OH|Morgan,45744,39115,H1,,,,,,,,,,,,,,,,,
45786,Morgan County,OH,OH|Morgan County,OH|Morgan,45786,39115,H1,,,,,,,,,,,,,,,,,
43317,Morrow County,OH,OH|Morrow County,OH|Morrow,43317,39117,H1,,,,,,,,,,,,,,,,,
43320,Morrow County,OH,OH|Morrow County,OH|Morrow,43320,39117,H1,,,,,,,,,,,,,,,,,
43321,Morrow County,OH,OH|Morrow County,OH|Morrow,43321,39117,H1,,,,,,,,,,,,,,,,,
43325,Morrow County,OH,OH|Morrow County,OH|Morrow,43325,39117,H1,,,,,,,,,,,,,,,,,
43338,Morrow County,OH,OH|Morrow County,OH|Morrow,43338,39117,H1,,,,,,,,,,,,,,,,,
43349,Morrow County,OH,OH|Morrow County,OH|Morrow,43349,39117,H1,,,,,,,,,,,,,,,,,
43350,Morrow County,OH,OH|Morrow County,OH|Morrow,43350,39117,H1,,,,,,,,,,,,,,,,,
44904,Morrow County,OH,OH|Morrow County,OH|Morrow,44904,39117,H1,,,,,,,,,,,,,,,,,
43701,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43701,39119,H1,,,,,,,,,,,,,,,,,
43702,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43702,39119,H1,,,,,,,,,,,,,,,,,
43727,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43727,39119,H1,,,,,,,,,,,,,,,,,
43734,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43734,39119,H1,,,,,,,,,,,,,,,,,
43735,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43735,39119,H1,,,,,,,,,,,,,,,,,
43738,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43738,39119,H1,,,,,,,,,,,,,,,,,
43767,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43767,39119,H1,,,,,,,,,,,,,,,,,
43771,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43771,39119,H1,,,,,,,,,,,,,,,,,
43791,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43791,39119,H1,,,,,,,,,,,,,,,,,
43802,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43802,39119,H1,,,,,,,,,,,,,,,,,
43842,Muskingum County,OH,OH|Muskingum County,OH|Muskingum,43842,39119,H1,,,,,,,,,,,,,,,,,
43711,Noble County,OH,OH|Noble County,OH|Noble,43711,39121,H1,,,,,,,,,,,,,,,,,
43717,Noble County,OH,OH|Noble County,OH|Noble,43717,39121,H1,,,,,,,,,,,,,,,,,
43779,Noble County,OH,OH|Noble County,OH|Noble,43779,39121,H1,,,,,,,,,,,,,,,,,
45727,Noble County,OH,OH|Noble County,OH|Noble,45727,39121,H1,,,,,,,,,,,,,,,,,
45746,Noble County,OH,OH|Noble County,OH|Noble,45746,39121,H1,,,,,,,,,,,,,,,,,
43408,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43408,39123,H1,,,,,,,,,,,,,,,,,
43416,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43416,39123,H1,,,,,,,,,,,,,,,,,
43420,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43420,39123,H1,,,,,,,,,,,,,,,,,
43430,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43430,39123,H1,,,,,,,,,,,,,,,,,
43432,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43432,39123,H1,,,,,,,,,,,,,,,,,
43433,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43433,39123,H1,,,,,,,,,,,,,,,,,
43436,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43436,39123,H1,,,,,,,,,,,,,,,,,
43439,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43439,39123,H1,,,,,,,,,,,,,,,,,
43440,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43440,39123,H1,,,,,,,,,,,,,,,,,
43442,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43442,39123,H1,,,,,,,,,,,,,,,,,
43446,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43446,39123,H1,,,,,,,,,,,,,,,,,
43447,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43447,39123,H1,,,,,,,,,,,,,,,,,
43449,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43449,39123,H1,,,,,,,,,,,,,,,,,
43452,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43452,39123,H1,,,,,,,,,,,,,,,,,
43456,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43456,39123,H1,,,,,,,,,,,,,,,,,
43458,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43458,39123,H1,,,,,,,,,,,,,,,,,
43468,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43468,39123,H1,,,,,,,,,,,,,,,,,
43469,Ottawa County,OH,OH|Ottawa County,OH|Ottawa,43469,39123,H1,,,,,,,,,,,,,,,,,
45827,Paulding County,OH,OH|Paulding County,OH|Paulding,45827,39125,H1,,,,,,,,,,,,,,,,,
45832,Paulding County,OH,OH|Paulding County,OH|Paulding,45832,39125,H1,,,,,,,,,,,,,,,,,
45849,Paulding County,OH,OH|Paulding County,OH|Paulding,45849,39125,H1,,,,,,,,,,,,,,,,,
45851,Paulding County,OH,OH|Paulding County,OH|Paulding,45851,39125,H1,,,,,,,,,,,,,,,,,
45855,Paulding County,OH,OH|Paulding County,OH|Paulding,45855,39125,H1,,,,,,,,,,,,,,,,,
45861,Paulding County,OH,OH|Paulding County,OH|Paulding,45861,39125,H1,,,,,,,,,,,,,,,,,
45873,Paulding County,OH,OH|Paulding County,OH|Paulding,45873,39125,H1,,,,,,,,,,,,,,,,,
45879,Paulding County,OH,OH|Paulding County,OH|Paulding,45879,39125,H1,,,,,,,,,,,,,,,,,
45880,Paulding County,OH,OH|Paulding County,OH|Paulding,45880,39125,H1,,,,,,,,,,,,,,,,,
45886,Paulding County,OH,OH|Paulding County,OH|Paulding,45886,39125,H1,,,,,,,,,,,,,,,,,
43730,Perry County,OH,OH|Perry County,OH|Perry,43730,39127,H1,,,,,,,,,,,,,,,,,
43748,Perry County,OH,OH|Perry County,OH|Perry,43748,39127,H1,,,,,,,,,,,,,,,,,
43761,Perry County,OH,OH|Perry County,OH|Perry,43761,39127,H1,,,,,,,,,,,,,,,,,
43764,Perry County,OH,OH|Perry County,OH|Perry,43764,39127,H1,,,,,,,,,,,,,,,,,
43782,Perry County,OH,OH|Perry County,OH|Perry,43782,39127,H1,,,,,,,,,,,,,,,,,
43783,Perry County,OH,OH|Perry County,OH|Perry,43783,39127,H1,,,,,,,,,,,,,,,,,
43115,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,43115,39129,H1,,,,,,,,,,,,,,,,,
43116,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,43116,39129,H1,,,,,,,,,,,,,,,,,
43117,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,43117,39129,H1,,,,,,,,,,,,,,,,,
43156,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,43156,39129,H1,,,,,,,,,,,,,,,,,
43164,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,43164,39129,H1,,,,,,,,,,,,,,,,,
45644,Pickaway County,OH,OH|Pickaway County,OH|Pickaway,45644,39129,H1,,,,,,,,,,,,,,,,,
45624,Pike County,OH,OH|Pike County,OH|Pike,45624,39131,H1,,,,,,,,,,,,,,,,,
45642,Pike County,OH,OH|Pike County,OH|Pike,45642,39131,H1,,,,,,,,,,,,,,,,,
45646,Pike County,OH,OH|Pike County,OH|Pike,45646,39131,H1,,,,,,,,,,,,,,,,,
45648,Pike County,OH,OH|Pike County,OH|Pike,45648,39131,H1,,,,,,,,,,,,,,,,,
45661,Pike County,OH,OH|Pike County,OH|Pike,45661,39131,H1,,,,,,,,,,,,,,,,,
45687,Pike County,OH,OH|Pike County,OH|Pike,45687,39131,H1,,,,,,,,,,,,,,,,,
45690,Pike County,OH,OH|Pike County,OH|Pike,45690,39131,H1,,,,,,,,,,,,,,,,,
44201,Portage County,OH,OH|Portage County,OH|Portage,44201,39133,H1,,,,,,,,,,,,,,,,,
44211,Portage County,OH,OH|Portage County,OH|Portage,44211,39133,H1,,,,,,,,,,,,,,,,,
44224,Portage County,OH,OH|Portage County,OH|Portage,44224,39133,H1,,,,,,,,,,,,,,,,,
44236,Portage County,OH,OH|Portage County,OH|Portage,44236,39133,H1,,,,,,,,,,,,,,,,,
44240,Portage County,OH,OH|Portage County,OH|Portage,44240,39133,H1,,,,,,,,,,,,,,,,,
44241,Portage County,OH,OH|Portage County,OH|Portage,44241,39133,H1,,,,,,,,,,,,,,,,,
44242,Portage County,OH,OH|Portage County,OH|Portage,44242,39133,H1,,,,,,,,,,,,,,,,,
44243,Portage County,OH,OH|Portage County,OH|Portage,44243,39133,H1,,,,,,,,,,,,,,,,,
44255,Portage County,OH,OH|Portage County,OH|Portage,44255,39133,H1,,,,,,,,,,,,,,,,,
44260,Portage County,OH,OH|Portage County,OH|Portage,44260,39133,H1,,,,,,,,,,,,,,,,,
44265,Portage County,OH,OH|Portage County,OH|Portage,44265,39133,H1,,,,,,,,,,,,,,,,,
44266,Portage County,OH,OH|Portage County,OH|Portage,44266,39133,H1,,,,,,,,,,,,,,,,,
44272,Portage County,OH,OH|Portage County,OH|Portage,44272,39133,H1,,,,,,,,,,,,,,,,,
44278,Portage County,OH,OH|Portage County,OH|Portage,44278,39133,H1,,,,,,,,,,,,,,,,,
44285,Portage County,OH,OH|Portage County,OH|Portage,44285,39133,H1,,,,,,,,,,,,,,,,,
44288,Portage County,OH,OH|Portage County,OH|Portage,44288,39133,H1,,,,,,,,,,,,,,,,,
44312,Portage County,OH,OH|Portage County,OH|Portage,44312,39133,H1,,,,,,,,,,,,,,,,,
44411,Portage County,OH,OH|Portage County,OH|Portage,44411,39133,H1,,,,,,,,,,,,,,,,,
44470,Portage County,OH,OH|Portage County,OH|Portage,44470,39133,H1,,,,,,,,,,,,,,,,,
44632,Portage County,OH,OH|Portage County,OH|Portage,44632,39133,H1,,,,,,,,,,,,,,,,,
45070,Preble County,OH,OH|Preble County,OH|Preble,45070,39135,H1,,,,,,,,,,,,,,,,,
45311,Preble County,OH,OH|Preble County,OH|Preble,45311,39135,H1,,,,,,,,,,,,,,,,,
45320,Preble County,OH,OH|Preble County,OH|Preble,45320,39135,H1,,,,,,,,,,,,,,,,,
45321,Preble County,OH,OH|Preble County,OH|Preble,45321,39135,H1,,,,,,,,,,,,,,,,,
45330,Preble County,OH,OH|Preble County,OH|Preble,45330,39135,H1,,,,,,,,,,,,,,,,,
45837,Putnam County,OH,OH|Putnam County,OH|Putnam,45837,39137,H1,,,,,,,,,,,,,,,,,
45848,Putnam County,OH,OH|Putnam County,OH|Putnam,45848,39137,H1,,,,,,,,,,,,,,,,,
45853,Putnam County,OH,OH|Putnam County,OH|Putnam,45853,39137,H1,,,,,,,,,,,,,,,,,
45864,Putnam County,OH,OH|Putnam County,OH|Putnam,45864,39137,H1,,,,,,,,,,,,,,,,,
45875,Putnam County,OH,OH|Putnam County,OH|Putnam,45875,39137,H1,,,,,,,,,,,,,,,,,
45876,Putnam County,OH,OH|Putnam County,OH|Putnam,45876,39137,H1,,,,,,,,,,,,,,,,,
45893,Putnam County,OH,OH|Putnam County,OH|Putnam,45893,39137,H1,,,,,,,,,,,,,,,,,
44862,Richland County,OH,OH|Richland County,OH|Richland,44862,39139,H1,,,,,,,,,,,,,,,,,
44901,Richland County,OH,OH|Richland County,OH|Richland,44901,39139,H1,,,,,,,,,,,,,,,,,
44902,Richland County,OH,OH|Richland County,OH|Richland,44902,39139,H1,,,,,,,,,,,,,,,,,
44905,Richland County,OH,OH|Richland County,OH|Richland,44905,39139,H1,,,,,,,,,,,,,,,,,
44906,Richland County,OH,OH|Richland County,OH|Richland,44906,39139,H1,,,,,,,,,,,,,,,,,
44907,Richland County,OH,OH|Richland County,OH|Richland,44907,39139,H1,,,,,,,,,,,,,,,,,
43101,Ross County,OH,OH|Ross County,OH|Ross,43101,39141,H1,,,,,,,,,,,,,,,,,
45617,Ross County,OH,OH|Ross County,OH|Ross,45617,39141,H1,,,,,,,,,,,,,,,,,
45628,Ross County,OH,OH|Ross County,OH|Ross,45628,39141,H1,,,,,,,,,,,,,,,,,
45633,Ross County,OH,OH|Ross County,OH|Ross,45633,39141,H1,,,,,,,,,,,,,,,,,
45647,Ross County,OH,OH|Ross County,OH|Ross,45647,39141,H1,,,,,,,,,,,,,,,,,
45673,Ross County,OH,OH|Ross County,OH|Ross,45673,39141,H1,,,,,,,,,,,,,,,,,
45681,Ross County,OH,OH|Ross County,OH|Ross,45681,39141,H1,,,,,,,,,,,,,,,,,
43406,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43406,39143,H1,,,,,,,,,,,,,,,,,
43407,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43407,39143,H1,,,,,,,,,,,,,,,,,
43410,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43410,39143,H1,,,,,,,,,,,,,,,,,
43431,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43431,39143,H1,,,,,,,,,,,,,,,,,
43435,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43435,39143,H1,,,,,,,,,,,,,,,,,
43443,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43443,39143,H1,,,,,,,,,,,,,,,,,
43450,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43450,39143,H1,,,,,,,,,,,,,,,,,
43457,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,43457,39143,H1,,,,,,,,,,,,,,,,,
44836,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,44836,39143,H1,,,,,,,,,,,,,,,,,
44841,Sandusky County,OH,OH|Sandusky County,OH|Sandusky,44841,39143,H1,,,,,,,,,,,,,,,,,
45630,Scioto County,OH,OH|Scioto County,OH|Scioto,45630,39145,H1,,,,,,,,,,,,,,,,,
45636,Scioto County,OH,OH|Scioto County,OH|Scioto,45636,39145,H1,,,,,,,,,,,,,,,,,
45652,Scioto County,OH,OH|Scioto County,OH|Scioto,45652,39145,H1,,,,,,,,,,,,,,,,,
45653,Scioto County,OH,OH|Scioto County,OH|Scioto,45653,39145,H1,,,,,,,,,,,,,,,,,
45662,Scioto County,OH,OH|Scioto County,OH|Scioto,45662,39145,H1,,,,,,,,,,,,,,,,,
45663,Scioto County,OH,OH|Scioto County,OH|Scioto,45663,39145,H1,,,,,,,,,,,,,,,,,
45677,Scioto County,OH,OH|Scioto County,OH|Scioto,45677,39145,H1,,,,,,,,,,,,,,,,,
45694,Scioto County,OH,OH|Scioto County,OH|Scioto,45694,39145,H1,,,,,,,,,,,,,,,,,
45699,Scioto County,OH,OH|Scioto County,OH|Scioto,45699,39145,H1,,,,,,,,,,,,,,,,,
44809,Seneca County,OH,OH|Seneca County,OH|Seneca,44809,39147,H1,,,,,,,,,,,,,,,,,
44815,Seneca County,OH,OH|Seneca County,OH|Seneca,44815,39147,H1,,,,,,,,,,,,,,,,,
44828,Seneca County,OH,OH|Seneca County,OH|Seneca,44828,39147,H1,,,,,,,,,,,,,,,,,
44844,Seneca County,OH,OH|Seneca County,OH|Seneca,44844,39147,H1,,,,,,,,,,,,,,,,,
44845,Seneca County,OH,OH|Seneca County,OH|Seneca,44845,39147,H1,,,,,,,,,,,,,,,,,
44853,Seneca County,OH,OH|Seneca County,OH|Seneca,44853,39147,H1,,,,,,,,,,,,,,,,,
44861,Seneca County,OH,OH|Seneca County,OH|Seneca,44861,39147,H1,,,,,,,,,,,,,,,,,
44867,Seneca County,OH,OH|Seneca County,OH|Seneca,44867,39147,H1,,,,,,,,,,,,,,,,,
44883,Seneca County,OH,OH|Seneca County,OH|Seneca,44883,39147,H1,,,,,,,,,,,,,,,,,
45302,Shelby County,OH,OH|Shelby County,OH|Shelby,45302,39149,H1,,,,,,,,,,,,,,,,,
45333,Shelby County,OH,OH|Shelby County,OH|Shelby,45333,39149,H1,,,,,,,,,,,,,,,,,
45336,Shelby County,OH,OH|Shelby County,OH|Shelby,45336,39149,H1,,,,,,,,,,,,,,,,,
45340,Shelby County,OH,OH|Shelby County,OH|Shelby,45340,39149,H1,,,,,,,,,,,,,,,,,
45353,Shelby County,OH,OH|Shelby County,OH|Shelby,45353,39149,H1,,,,,,,,,,,,,,,,,
45360,Shelby County,OH,OH|Shelby County,OH|Shelby,45360,39149,H1,,,,,,,,,,,,,,,,,
45363,Shelby County,OH,OH|Shelby County,OH|Shelby,45363,39149,H1,,,,,,,,,,,,,,,,,
45367,Shelby County,OH,OH|Shelby County,OH|Shelby,45367,39149,H1,,,,,,,,,,,,,,,,,
44216,Stark County,OH,OH|Stark County,OH|Stark,44216,39151,H1,,,,,,,,,,,,,,,,,
44608,Stark County,OH,OH|Stark County,OH|Stark,44608,39151,H1,,,,,,,,,,,,,,,,,
44612,Stark County,OH,OH|Stark County,OH|Stark,44612,39151,H1,,,,,,,,,,,,,,,,,
44613,Stark County,OH,OH|Stark County,OH|Stark,44613,39151,H1,,,,,,,,,,,,,,,,,
44614,Stark County,OH,OH|Stark County,OH|Stark,44614,39151,H1,,,,,,,,,,,,,,,,,
44618,Stark County,OH,OH|Stark County,OH|Stark,44618,39151,H1,,,,,,,,,,,,,,,,,
44626,Stark County,OH,OH|Stark County,OH|Stark,44626,39151,H1,,,,,,,,,,,,,,,,,
44630,Stark County,OH,OH|Stark County,OH|Stark,44630,39151,H1,,,,,,,,,,,,,,,,,
44640,Stark County,OH,OH|Stark County,OH|Stark,44640,39151,H1,,,,,,,,,,,,,,,,,
44641,Stark County,OH,OH|Stark County,OH|Stark,44641,39151,H1,,,,,,,,,,,,,,,,,
44645,Stark County,OH,OH|Stark County,OH|Stark,44645,39151,H1,,,,,,,,,,,,,,,,,
44646,Stark County,OH,OH|Stark County,OH|Stark,44646,39151,H1,,,,,,,,,,,,,,,,,
44647,Stark County,OH,OH|Stark County,OH|Stark,44647,39151,H1,,,,,,,,,,,,,,,,,
44648,Stark County,OH,OH|Stark County,OH|Stark,44648,39151,H1,,,,,,,,,,,,,,,,,
44650,Stark County,OH,OH|Stark County,OH|Stark,44650,39151,H1,,,,,,,,,,,,,,,,,
44652,Stark County,OH,OH|Stark County,OH|Stark,44652,39151,H1,,,,,,,,,,,,,,,,,
44662,Stark County,OH,OH|Stark County,OH|Stark,44662,39151,H1,,,,,,,,,,,,,,,,,
44666,Stark County,OH,OH|Stark County,OH|Stark,44666,39151,H1,,,,,,,,,,,,,,,,,
44669,Stark County,OH,OH|Stark County,OH|Stark,44669,39151,H1,,,,,,,,,,,,,,,,,
44670,Stark County,OH,OH|Stark County,OH|Stark,44670,39151,H1,,,,,,,,,,,,,,,,,
44680,Stark County,OH,OH|Stark County,OH|Stark,44680,39151,H1,,,,,,,,,,,,,,,,,
44685,Stark County,OH,OH|Stark County,OH|Stark,44685,39151,H1,,,,,,,,,,,,,,,,,
44702,Stark County,OH,OH|Stark County,OH|Stark,44702,39151,H1,,,,,,,,,,,,,,,,,
44703,Stark County,OH,OH|Stark County,OH|Stark,44703,39151,H1,,,,,,,,,,,,,,,,,
44704,Stark County,OH,OH|Stark County,OH|Stark,44704,39151,H1,,,,,,,,,,,,,,,,,
44705,Stark County,OH,OH|Stark County,OH|Stark,44705,39151,H1,,,,,,,,,,,,,,,,,
44706,Stark County,OH,OH|Stark County,OH|Stark,44706,39151,H1,,,,,,,,,,,,,,,,,
44707,Stark County,OH,OH|Stark County,OH|Stark,44707,39151,H1,,,,,,,,,,,,,,,,,
44708,Stark County,OH,OH|Stark County,OH|Stark,44708,39151,H1,,,,,,,,,,,,,,,,,
44709,Stark County,OH,OH|Stark County,OH|Stark,44709,39151,H1,,,,,,,,,,,,,,,,,
44710,Stark County,OH,OH|Stark County,OH|Stark,44710,39151,H1,,,,,,,,,,,,,,,,,
44711,Stark County,OH,OH|Stark County,OH|Stark,44711,39151,H1,,,,,,,,,,,,,,,,,
44714,Stark County,OH,OH|Stark County,OH|Stark,44714,39151,H1,,,,,,,,,,,,,,,,,
44718,Stark County,OH,OH|Stark County,OH|Stark,44718,39151,H1,,,,,,,,,,,,,,,,,
44720,Stark County,OH,OH|Stark County,OH|Stark,44720,39151,H1,,,,,,,,,,,,,,,,,
44721,Stark County,OH,OH|Stark County,OH|Stark,44721,39151,H1,,,,,,,,,,,,,,,,,
44735,Stark County,OH,OH|Stark County,OH|Stark,44735,39151,H1,,,,,,,,,,,,,,,,,
44750,Stark County,OH,OH|Stark County,OH|Stark,44750,39151,H1,,,,,,,,,,,,,,,,,
44767,Stark County,OH,OH|Stark County,OH|Stark,44767,39151,H1,,,,,,,,,,,,,,,,,
44799,Stark County,OH,OH|Stark County,OH|Stark,44799,39151,H1,,,,,,,,,,,,,,,,,
44056,Summit County,OH,OH|Summit County,OH|Summit,44056,39153,H1,,,,,,,,,,,,,,,,,
44067,Summit County,OH,OH|Summit County,OH|Summit,44067,39153,H1,,,,,,,,,,,,,,,,,
44087,Summit County,OH,OH|Summit County,OH|Summit,44087,39153,H1,,,,,,,,,,,,,,,,,
44210,Summit County,OH,OH|Summit County,OH|Summit,44210,39153,H1,,,,,,,,,,,,,,,,,
44221,Summit County,OH,OH|Summit County,OH|Summit,44221,39153,H1,,,,,,,,,,,,,,,,,
44222,Summit County,OH,OH|Summit County,OH|Summit,44222,39153,H1,,,,,,,,,,,,,,,,,
44223,Summit County,OH,OH|Summit County,OH|Summit,44223,39153,H1,,,,,,,,,,,,,,,,,
44232,Summit County,OH,OH|Summit County,OH|Summit,44232,39153,H1,,,,,,,,,,,,,,,,,
44237,Summit County,OH,OH|Summit County,OH|Summit,44237,39153,H1,,,,,,,,,,,,,,,,,
44250,Summit County,OH,OH|Summit County,OH|Summit,44250,39153,H1,,,,,,,,,,,,,,,,,
44262,Summit County,OH,OH|Summit County,OH|Summit,44262,39153,H1,,,,,,,,,,,,,,,,,
44264,Summit County,OH,OH|Summit County,OH|Summit,44264,39153,H1,,,,,,,,,,,,,,,,,
44286,Summit County,OH,OH|Summit County,OH|Summit,44286,39153,H1,,,,,,,,,,,,,,,,,
44301,Summit County,OH,OH|Summit County,OH|Summit,44301,39153,H1,,,,,,,,,,,,,,,,,
44302,Summit County,OH,OH|Summit County,OH|Summit,44302,39153,H1,,,,,,,,,,,,,,,,,
44303,Summit County,OH,OH|Summit County,OH|Summit,44303,39153,H1,,,,,,,,,,,,,,,,,
44304,Summit County,OH,OH|Summit County,OH|Summit,44304,39153,H1,,,,,,,,,,,,,,,,,
44305,Summit County,OH,OH|Summit County,OH|Summit,44305,39153,H1,,,,,,,,,,,,,,,,,
44306,Summit County,OH,OH|Summit County,OH|Summit,44306,39153,H1,,,,,,,,,,,,,,,,,
44307,Summit County,OH,OH|Summit County,OH|Summit,44307,39153,H1,,,,,,,,,,,,,,,,,
44308,Summit County,OH,OH|Summit County,OH|Summit,44308,39153,H1,,,,,,,,,,,,,,,,,
44309,Summit County,OH,OH|Summit County,OH|Summit,44309,39153,H1,,,,,,,,,,,,,,,,,
